date,station,latitude,longitude,state,variable,mean,max,min,std
2024-01-01,2,4.733274,-74.266156,ACT,O3,2.056813923076923,3.940098,0.531696,0.9722646455470566
2024-01-01,2,4.733274,-74.266156,ACT,PM10,34.40987692307692,42.99713,25.76498,6.141907398960555
2024-01-01,2,4.733274,-74.266156,ACT,PM2,26.222434615384618,36.78638,16.71466,6.2888344630816615
2024-01-01,2,4.733274,-74.266156,ACT,RAIN,0.0037393076923076924,0.021528,0.0,0.007351386982338949
2024-01-01,2,4.733274,-74.266156,ACT,RH,81.23173153846155,85.39528,60.69292,6.671365106424181
2024-01-01,2,4.733274,-74.266156,ACT,So2,1.4327661538461538,3.022621,0.657087,0.7269370445256186
2024-01-01,2,4.733274,-74.266156,ACT,WDD,191.5840769230769,289.9847,66.58334,80.38324629388592
2024-01-01,2,4.733274,-74.266156,ACT,WDS,2.0926174615384614,3.342361,1.442778,0.5275399028913383
2024-01-01,3,4.584585267,-74.21987793,ACT,PM10,119.02243666666668,281.6111,28.13522,79.89049422766077
2024-01-01,3,4.584585267,-74.21987793,ACT,PM2,82.74281083333334,213.3373,18.80291,63.85653526343827
2024-01-01,3,4.584585267,-74.21987793,ACT,RAIN,0.008194416666666668,0.05,0.0,0.016597664991625852
2024-01-01,3,4.584585267,-74.21987793,ACT,RH,74.9575225,81.2768,57.56153,7.799364006672856
2024-01-01,3,4.584585267,-74.21987793,ACT,So2,0.7712866666666667,1.940496,0.026362,0.5625287363380298
2024-01-01,3,4.584585267,-74.21987793,ACT,Temp,14.21794,16.75861,12.95389,1.092667770816829
2024-01-01,3,4.584585267,-74.21987793,ACT,WDD,189.98483333333334,252.6889,103.6764,48.52181187640974
2024-01-01,3,4.584585267,-74.21987793,ACT,WDS,1.2335995,2.266111,0.79625,0.48265029535425075
2024-01-01,4,4.596229,-74.194715,ACT,PM10,91.76477307692306,223.3436,30.89836,55.04217849092282
2024-01-01,4,4.596229,-74.194715,ACT,PM2,58.48016461538461,177.0931,15.11834,47.244576274932804
2024-01-01,4,4.596229,-74.194715,ACT,RAIN,0.021068384615384614,0.1375,0.0,0.04326010530026186
2024-01-01,4,4.596229,-74.194715,ACT,RH,74.73410307692308,82.24834,51.005,8.898140842883404
2024-01-01,4,4.596229,-74.194715,ACT,So2,2.1006945,3.620057,1.384248,1.0241955972698769
2024-01-01,4,4.596229,-74.194715,ACT,Temp,15.120041538461539,18.61555,13.65778,1.2618637561087047
2024-01-01,4,4.596229,-74.194715,ACT,WDD,176.29552461538464,358.5801,10.54301,120.13925673876827
2024-01-01,4,4.596229,-74.194715,ACT,WDS,1.1629166153846153,1.863194,0.505972,0.47694825530476204
2024-01-01,5,4.525166711,-74.2435349,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-01,5,4.525166711,-74.2435349,ACT,RH,89.12978538461539,93.85579,63.42782,8.348895856010563
2024-01-01,5,4.525166711,-74.2435349,ACT,So2,7.447002615384616,11.162725,6.433304,1.2544508702304455
2024-01-01,5,4.525166711,-74.2435349,ACT,WDD,119.17256692307691,236.005,79.65296,39.45134305070982
2024-01-01,5,4.525166711,-74.2435349,ACT,WDS,2.5753117692307694,3.45274,1.631552,0.578978344595195
2024-01-01,7,4.719539118,-73.96873782,ACT,O3,8.617451923076924,24.078819,0.760822,9.46893747758675
2024-01-01,7,4.719539118,-73.96873782,ACT,PM10,45.395873076923074,79.12311,19.91982,19.62586357537395
2024-01-01,7,4.719539118,-73.96873782,ACT,PM2,35.72818615384615,56.57932,13.39842,16.906571282014642
2024-01-01,7,4.719539118,-73.96873782,ACT,RAIN,0.016517076923076926,0.139444,0.0,0.03990568358321393
2024-01-01,7,4.719539118,-73.96873782,ACT,RH,84.51791538461538,88.61444,69.0893,5.565505591466384
2024-01-01,7,4.719539118,-73.96873782,ACT,So2,0.17918266666666666,0.441501,0.016058,0.172156112867798
2024-01-01,7,4.719539118,-73.96873782,ACT,WDD,104.30190307692307,193.2926,30.8598,59.83455259254964
2024-01-01,7,4.719539118,-73.96873782,ACT,WDS,0.8448611538461539,1.494028,0.495,0.30728442349714763
2024-01-01,8,4.530213886,-74.14221714,ACT,PM2,38.539575,82.64079,7.642185,21.419847991687522
2024-01-01,10,5.010012989,-74.00274345,ACT,PM2,49.47854769230769,86.79311,12.36207,26.925176444326272
2024-01-01,10,5.010012989,-74.00274345,ACT,So2,1.1416383846153846,1.563489,0.780797,0.2611778879947977
2024-01-01,12,5.054945,-73.976986,ACT,PM10,78.53297384615385,114.1429,33.42857,28.707683007936957
2024-01-01,12,5.054945,-73.976986,ACT,PM2,59.988094999999994,87.14286,6.0,28.019438811715084
2024-01-01,12,5.054945,-73.976986,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-01,12,5.054945,-73.976986,ACT,RH,89.96276538461538,94.6461,75.49086,5.613198736882883
2024-01-01,12,5.054945,-73.976986,ACT,So2,4.880170561538462,10.4428759,3.2866037,1.8433713210484624
2024-01-01,12,5.054945,-73.976986,ACT,WDD,164.05954615384616,296.4102,22.24723,86.54335938706086
2024-01-01,12,5.054945,-73.976986,ACT,WDS,1.9093853846153845,3.230937,0.566125,0.8162523228594349
2024-01-01,14,4.716524889,-74.21171239,ACT,PM10,33.57156384615385,47.5036,22.64613,8.423937232330397
2024-01-01,14,4.716524889,-74.21171239,ACT,PM2,35.47329538461538,72.0529,9.92883,18.87174782780317
2024-01-01,14,4.716524889,-74.21171239,ACT,RAIN,0.12467946153846153,1.455,0.0,0.40164153723658763
2024-01-01,14,4.716524889,-74.21171239,ACT,RH,78.13613307692307,83.6907,55.0368,7.618228805233518
2024-01-01,14,4.716524889,-74.21171239,ACT,So2,2.5343546153846153,13.077525,0.63581,3.4310606566636825
2024-01-01,14,4.716524889,-74.21171239,ACT,Temp,14.43673,17.93778,13.1675,1.3384802167383731
2024-01-01,14,4.716524889,-74.21171239,ACT,WDD,220.2959153846154,324.4348,144.5703,57.52739749543756
2024-01-01,14,4.716524889,-74.21171239,ACT,WDS,0.8564637692307693,1.180556,0.622083,0.1972166981187419
2024-01-01,15,4.97639,-73.970698,ACT,PM10,32.909708461538465,53.36856,19.09902,11.498857021784705
2024-01-01,15,4.97639,-73.970698,ACT,RAIN,3.4481313636363637,37.29,0.0,11.224319561132114
2024-01-01,15,4.97639,-73.970698,ACT,RH,88.93772461538461,91.76694,80.81805,4.088492440469583
2024-01-01,15,4.97639,-73.970698,ACT,So2,6.3813552307692305,11.305016,5.564073,1.4909156032790811
2024-01-01,15,4.97639,-73.970698,ACT,WDD,153.03889999999998,206.2095,132.919,24.515829617956364
2024-01-01,15,4.97639,-73.970698,ACT,WDS,1.0271366923076923,1.803611,0.714444,0.3342053325580411
2024-01-01,18,4.940316,-73.970698,ACT,PM10,42.61538461538461,74.0,25.0,15.45713676342022
2024-01-01,18,4.940316,-73.970698,ACT,PM2,40.30769230769231,69.0,20.0,14.308416028015444
2024-01-01,18,4.940316,-73.970698,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-01,18,4.940316,-73.970698,ACT,RH,90.80253307692307,95.54477,79.62969,5.979434408918329
2024-01-01,18,4.940316,-73.970698,ACT,WDD,143.04841253846155,315.8064,4.221703,87.59411181588328
2024-01-01,18,4.940316,-73.970698,ACT,WDS,0.42308961538461537,0.943794,0.3,0.18337763259393555
2024-01-01,21,5.537028,-73.635303,ACT,PM10,25.87511230769231,32.90243,14.74947,6.522406055520147
2024-01-01,21,5.537028,-73.635303,ACT,PM2,14.429800615384616,22.54229,6.194455,5.202980575139032
2024-01-02,2,4.733274,-74.266156,ACT,O3,4.879237608695652,12.33219,0.84936,3.8300881507615787
2024-01-02,2,4.733274,-74.266156,ACT,PM10,30.304792608695653,46.38967,13.98723,9.394220514581011
2024-01-02,2,4.733274,-74.266156,ACT,PM2,14.626107782608697,24.83356,2.901506,6.483961869239214
2024-01-02,2,4.733274,-74.266156,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-02,2,4.733274,-74.266156,ACT,RH,74.47064695652173,87.20514,47.77319,11.835674257314936
2024-01-02,2,4.733274,-74.266156,ACT,So2,1.4159057391304348,2.724109,0.547242,0.5929709485058512
2024-01-02,2,4.733274,-74.266156,ACT,WDD,206.90133565217394,290.0236,71.55,63.67258320014523
2024-01-02,2,4.733274,-74.266156,ACT,WDS,3.0549820000000003,6.276945,1.523611,1.4753359030525588
2024-01-02,3,4.584585267,-74.21987793,ACT,PM10,57.36483347826088,139.028,33.44449,22.06142958140655
2024-01-02,3,4.584585267,-74.21987793,ACT,PM2,27.65481913043478,41.51752,19.73899,4.684061965094468
2024-01-02,3,4.584585267,-74.21987793,ACT,RAIN,0.0011231739130434782,0.025833,0.0,0.0053865528583364125
2024-01-02,3,4.584585267,-74.21987793,ACT,RH,70.04617217391305,80.18472,44.62639,10.573479003632785
2024-01-02,3,4.584585267,-74.21987793,ACT,So2,1.1625109130434783,2.560585,0.154324,0.7297588202320938
2024-01-02,3,4.584585267,-74.21987793,ACT,Temp,14.991019999999999,18.75931,10.92139,2.4216883756060468
2024-01-02,3,4.584585267,-74.21987793,ACT,WDD,223.38841,306.3542,80.85416,70.28892580941387
2024-01-02,3,4.584585267,-74.21987793,ACT,WDS,2.0550120434782606,4.205417,0.589722,1.0610251276615148
2024-01-02,4,4.596229,-74.194715,ACT,PM10,75.55667086956521,140.8253,49.09101,25.57551640552807
2024-01-02,4,4.596229,-74.194715,ACT,PM2,27.863726956521738,38.26986,20.28934,5.52152369350776
2024-01-02,4,4.596229,-74.194715,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-02,4,4.596229,-74.194715,ACT,RH,69.20236782608696,79.93945,45.88556,10.148307527158481
2024-01-02,4,4.596229,-74.194715,ACT,So2,0.7084463888888889,2.173526,0.081563,0.4583182336874339
2024-01-02,4,4.596229,-74.194715,ACT,Temp,15.985990434782607,20.02833,12.28556,2.291271823504614
2024-01-02,4,4.596229,-74.194715,ACT,WDD,237.62940999999998,357.6514,24.6678,104.12058411524684
2024-01-02,4,4.596229,-74.194715,ACT,WDS,1.9451631739130435,4.576389,0.521667,1.3807473090732967
2024-01-02,5,4.525166711,-74.2435349,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-02,5,4.525166711,-74.2435349,ACT,RH,81.63309782608695,90.70114,60.83099,8.931900575011994
2024-01-02,5,4.525166711,-74.2435349,ACT,So2,8.68135695652174,12.843245,6.356712,1.826242597307938
2024-01-02,5,4.525166711,-74.2435349,ACT,WDD,185.1599665217391,313.0931,90.73402,84.38105531988454
2024-01-02,5,4.525166711,-74.2435349,ACT,WDS,6.038017,16.30257,1.81299,5.294686837002947
2024-01-02,7,4.719539118,-73.96873782,ACT,O3,23.154339391304347,68.044296,0.506157,19.910835070318196
2024-01-02,7,4.719539118,-73.96873782,ACT,PM10,21.073204,40.0177,7.348142,8.758216190656466
2024-01-02,7,4.719539118,-73.96873782,ACT,PM2,14.882983217391306,26.64274,6.016345,6.456792094237706
2024-01-02,7,4.719539118,-73.96873782,ACT,RAIN,0.004830913043478261,0.106111,0.0,0.022091405691957226
2024-01-02,7,4.719539118,-73.96873782,ACT,RH,70.88746478260869,86.03375,48.16625,13.796545609120908
2024-01-02,7,4.719539118,-73.96873782,ACT,So2,0.8836214705882353,1.388791,0.349041,0.2639927906321775
2024-01-02,7,4.719539118,-73.96873782,ACT,WDD,156.13736347826088,238.0639,55.69337,52.266094593984384
2024-01-02,7,4.719539118,-73.96873782,ACT,WDS,1.5107124782608694,4.003472,0.467083,1.0382538246264459
2024-01-02,8,4.530213886,-74.14221714,ACT,PM2,25.163961739130436,41.41014,11.52198,8.368961327251078
2024-01-02,10,5.010012989,-74.00274345,ACT,PM2,13.25220552173913,25.68421,2.035088,7.138039933155688
2024-01-02,10,5.010012989,-74.00274345,ACT,So2,1.2215777391304348,2.663059,0.540485,0.6037324108173194
2024-01-02,12,5.054945,-73.976986,ACT,PM10,32.26397478260869,65.57143,11.0,14.649325070506853
2024-01-02,12,5.054945,-73.976986,ACT,PM2,16.063909473684213,35.0,1.142857,8.908354805546896
2024-01-02,12,5.054945,-73.976986,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-02,12,5.054945,-73.976986,ACT,RH,68.75220739130435,90.3167,38.75842,19.697639802815605
2024-01-02,12,5.054945,-73.976986,ACT,So2,3.427599691304348,7.3808398,1.9352297,1.3451492945425543
2024-01-02,12,5.054945,-73.976986,ACT,WDD,193.5454852173913,322.528,46.04237,99.79447645699999
2024-01-02,12,5.054945,-73.976986,ACT,WDS,3.5393574608695655,10.30675,0.6234792,2.5036183958147498
2024-01-02,14,4.716524889,-74.21171239,ACT,PM10,29.438294347826087,49.49266,11.67543,10.86024564391358
2024-01-02,14,4.716524889,-74.21171239,ACT,PM2,16.43727643478261,31.07068,3.456747,8.836395121834087
2024-01-02,14,4.716524889,-74.21171239,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-02,14,4.716524889,-74.21171239,ACT,RH,67.82563391304348,85.21931,42.06694,14.060250018787896
2024-01-02,14,4.716524889,-74.21171239,ACT,So2,2.387912826086956,11.913877,0.290725,2.7483084577523753
2024-01-02,14,4.716524889,-74.21171239,ACT,Temp,16.04503608695652,20.7625,12.93083,2.6466976419952255
2024-01-02,14,4.716524889,-74.21171239,ACT,WDD,177.06516173913045,273.5562,19.32893,60.4691977397431
2024-01-02,14,4.716524889,-74.21171239,ACT,WDS,1.2188405652173913,2.520555,0.564306,0.5175549088832663
2024-01-02,15,4.97639,-73.970698,ACT,PM10,24.063002608695655,37.85391,14.45297,5.749673173409089
2024-01-02,15,4.97639,-73.970698,ACT,RAIN,4.258300923076923,30.73625,0.0,10.45127362284207
2024-01-02,15,4.97639,-73.970698,ACT,RH,69.2521504347826,89.8393,40.19944,18.569598345560184
2024-01-02,15,4.97639,-73.970698,ACT,So2,8.689133695652174,17.516838,4.98646,3.8742972746395803
2024-01-02,15,4.97639,-73.970698,ACT,WDD,143.8478495652174,340.7773,25.1589,57.44012404915064
2024-01-02,15,4.97639,-73.970698,ACT,WDS,1.2969565652173913,2.037917,0.570972,0.32999382138166633
2024-01-02,18,4.940316,-73.970698,ACT,PM10,20.434782608695652,34.0,12.0,6.316112778632999
2024-01-02,18,4.940316,-73.970698,ACT,PM2,16.043478260869566,27.0,9.0,4.4259386356256805
2024-01-02,18,4.940316,-73.970698,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-02,18,4.940316,-73.970698,ACT,RH,66.57284391304349,91.98287,30.18943,21.99803658981632
2024-01-02,18,4.940316,-73.970698,ACT,WDD,193.3865052173913,358.9158,11.40697,113.68902392659218
2024-01-02,18,4.940316,-73.970698,ACT,WDS,0.9706638260869566,2.464117,0.3,0.7496362067924954
2024-01-02,21,5.537028,-73.635303,ACT,PM10,21.57041956521739,52.77378,11.50095,10.550533797202558
2024-01-02,21,5.537028,-73.635303,ACT,PM2,8.401198956521739,11.47914,5.875985,1.6722754278831224
2024-01-03,2,4.733274,-74.266156,ACT,O3,4.251149739130435,11.317436,0.681342,3.8937430608139563
2024-01-03,2,4.733274,-74.266156,ACT,PM10,38.455421739130436,59.10851,20.62569,9.095760101100879
2024-01-03,2,4.733274,-74.266156,ACT,PM2,18.769535782608695,35.04751,3.559673,9.890701071511927
2024-01-03,2,4.733274,-74.266156,ACT,RAIN,6.643478260869566e-05,0.001528,0.0,0.00031861002467921027
2024-01-03,2,4.733274,-74.266156,ACT,RH,72.59778347826087,87.82736,47.64847,12.672927175385116
2024-01-03,2,4.733274,-74.266156,ACT,So2,1.110994,2.322428,0.003819,0.9194428526107536
2024-01-03,2,4.733274,-74.266156,ACT,WDD,243.3138782608696,306.9264,144.7236,36.10850305703574
2024-01-03,2,4.733274,-74.266156,ACT,WDS,3.1735808695652175,6.607778,1.461111,1.4451774919465241
2024-01-03,3,4.584585267,-74.21987793,ACT,PM10,73.15396260869565,188.9332,34.72447,41.62279308143569
2024-01-03,3,4.584585267,-74.21987793,ACT,PM2,29.47929695652174,47.74825,17.00427,8.695384130201408
2024-01-03,3,4.584585267,-74.21987793,ACT,RAIN,0.0004347826086956522,0.008333,0.0,0.00175641618480053
2024-01-03,3,4.584585267,-74.21987793,ACT,RH,68.91139391304348,82.25708,48.26181,9.691322014242125
2024-01-03,3,4.584585267,-74.21987793,ACT,So2,0.580329705882353,2.29524,0.082388,0.5524385291548016
2024-01-03,3,4.584585267,-74.21987793,ACT,Temp,15.063380434782607,18.33319,11.29208,2.313266173116739
2024-01-03,3,4.584585267,-74.21987793,ACT,WDD,220.72964695652172,306.6056,81.99028,73.5597681649764
2024-01-03,3,4.584585267,-74.21987793,ACT,WDS,1.9092693913043477,4.368472,0.52625,1.304271792436605
2024-01-03,4,4.596229,-74.194715,ACT,PM10,78.73896086956522,230.5004,43.07477,41.390918080155195
2024-01-03,4,4.596229,-74.194715,ACT,PM2,24.26031,37.01557,11.27476,7.02876257398193
2024-01-03,4,4.596229,-74.194715,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-03,4,4.596229,-74.194715,ACT,RH,68.56826130434783,83.55278,46.35056,10.94405005345258
2024-01-03,4,4.596229,-74.194715,ACT,So2,0.8385145625,1.696348,0.101151,0.5378755975971853
2024-01-03,4,4.596229,-74.194715,ACT,Temp,15.949927826086958,19.68722,11.98833,2.5131728517172656
2024-01-03,4,4.596229,-74.194715,ACT,WDD,242.08106765217394,321.3635,2.906896,99.42026880611586
2024-01-03,4,4.596229,-74.194715,ACT,WDS,1.878744,4.563889,0.408056,1.4860932090544716
2024-01-03,5,4.525166711,-74.2435349,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-03,5,4.525166711,-74.2435349,ACT,RH,81.82258304347826,91.72443,64.7,7.00331697318521
2024-01-03,5,4.525166711,-74.2435349,ACT,So2,9.201056,14.028708,7.030369,2.0941307753968204
2024-01-03,5,4.525166711,-74.2435349,ACT,WDD,186.39925826086954,341.3065,53.61259,95.37224318367879
2024-01-03,5,4.525166711,-74.2435349,ACT,WDS,7.166021608695653,18.3486,1.319948,6.069345735867632
2024-01-03,7,4.719539118,-73.96873782,ACT,O3,27.679552391304345,77.585579,0.501291,26.999959943304855
2024-01-03,7,4.719539118,-73.96873782,ACT,PM10,28.496640391304346,56.61341,9.767669,10.698051757683473
2024-01-03,7,4.719539118,-73.96873782,ACT,PM2,19.69220152173913,32.56197,7.539555,5.794490108455586
2024-01-03,7,4.719539118,-73.96873782,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-03,7,4.719539118,-73.96873782,ACT,RH,71.4587695652174,87.61625,49.40625,13.873805926044263
2024-01-03,7,4.719539118,-73.96873782,ACT,So2,0.7384234705882352,1.074145,0.058569,0.26333491544350845
2024-01-03,7,4.719539118,-73.96873782,ACT,WDD,127.2476495652174,270.8822,38.53745,71.83738956780594
2024-01-03,7,4.719539118,-73.96873782,ACT,WDS,1.5765398695652173,3.064583,0.458472,1.0172950541095513
2024-01-03,8,4.530213886,-74.14221714,ACT,PM2,32.38120260869565,50.8489,15.13517,9.340377265110487
2024-01-03,10,5.010012989,-74.00274345,ACT,PM2,15.39915604347826,36.78947,7.12069,9.08053063533748
2024-01-03,10,5.010012989,-74.00274345,ACT,So2,1.6942265217391306,5.123305,0.681275,1.2009632313688825
2024-01-03,12,5.054945,-73.976986,ACT,PM10,32.86335391304348,54.0,8.0,11.258183604548913
2024-01-03,12,5.054945,-73.976986,ACT,PM2,15.733081894736843,28.35714,1.0,7.553656874000263
2024-01-03,12,5.054945,-73.976986,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-03,12,5.054945,-73.976986,ACT,RH,64.43893869565217,91.3741,34.29799,21.504842024488834
2024-01-03,12,5.054945,-73.976986,ACT,So2,4.3696033826086955,13.2523289,1.9471833,2.8977441304072142
2024-01-03,12,5.054945,-73.976986,ACT,WDD,157.96230482608695,355.994,1.498041,125.64416742654423
2024-01-03,12,5.054945,-73.976986,ACT,WDS,3.9411663608695653,9.425625,0.9622813,2.4154907612999597
2024-01-03,14,4.716524889,-74.21171239,ACT,PM10,40.028428695652174,90.22668,22.98913,16.430443226050432
2024-01-03,14,4.716524889,-74.21171239,ACT,PM2,18.600081652173913,32.84821,5.114774,8.150812409018886
2024-01-03,14,4.716524889,-74.21171239,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-03,14,4.716524889,-74.21171239,ACT,RH,66.19720956521739,84.03653,38.53583,13.983241870405076
2024-01-03,14,4.716524889,-74.21171239,ACT,So2,2.4572630588235294,7.083302,0.087671,2.314298241884148
2024-01-03,14,4.716524889,-74.21171239,ACT,Temp,15.319336739130435,20.46445,9.725695,3.629480612486137
2024-01-03,14,4.716524889,-74.21171239,ACT,WDD,184.25201304347826,276.2503,123.8077,42.00876467468432
2024-01-03,14,4.716524889,-74.21171239,ACT,WDS,1.3476087391304348,2.818472,0.466111,0.6714444507520008
2024-01-03,15,4.97639,-73.970698,ACT,PM10,27.256611304347825,42.82299,14.97527,7.7511964841901
2024-01-03,15,4.97639,-73.970698,ACT,RAIN,11.268045214285715,95.03139,0.0,27.33679967447328
2024-01-03,15,4.97639,-73.970698,ACT,RH,66.28682913043478,88.67069,37.68625,16.624540021049636
2024-01-03,15,4.97639,-73.970698,ACT,So2,9.168694434782608,15.733396,4.884232,2.880526407013227
2024-01-03,15,4.97639,-73.970698,ACT,WDD,141.86828260869564,354.7465,1.094776,98.83091910285181
2024-01-03,15,4.97639,-73.970698,ACT,WDS,1.3704528695652174,2.546806,0.72125,0.4561964877085017
2024-01-03,18,4.940316,-73.970698,ACT,PM10,30.652173913043477,69.0,11.0,15.384787928494273
2024-01-03,18,4.940316,-73.970698,ACT,PM2,21.434782608695652,39.0,11.0,8.256270823146389
2024-01-03,18,4.940316,-73.970698,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-03,18,4.940316,-73.970698,ACT,RH,66.76447869565217,93.7427,33.29538,20.337805724286728
2024-01-03,18,4.940316,-73.970698,ACT,WDD,171.4149591304348,358.0356,0.216477,129.534375900907
2024-01-03,18,4.940316,-73.970698,ACT,WDS,0.9548086086956522,2.326294,0.3,0.7243262189911858
2024-01-03,21,5.537028,-73.635303,ACT,PM10,31.68744434782609,102.9082,14.39401,19.089071681836426
2024-01-03,21,5.537028,-73.635303,ACT,PM2,12.427615782608694,38.48005,6.358352,6.6224366007985855
2024-01-04,2,4.733274,-74.266156,ACT,O3,4.613425411764706,13.637894,0.488896,4.725129417630564
2024-01-04,2,4.733274,-74.266156,ACT,PM10,42.79760529411765,65.40664,22.12409,13.698438315099605
2024-01-04,2,4.733274,-74.266156,ACT,PM2,22.53027505882353,56.00563,6.364895,14.36786559138477
2024-01-04,2,4.733274,-74.266156,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-04,2,4.733274,-74.266156,ACT,RH,68.27213294117647,86.61584,38.52889,16.030340912921098
2024-01-04,2,4.733274,-74.266156,ACT,So2,2.0250879999999998,3.202588,0.508769,1.116033553367281
2024-01-04,2,4.733274,-74.266156,ACT,WDD,210.46854470588235,266.3861,75.01806,52.645779302487554
2024-01-04,2,4.733274,-74.266156,ACT,WDS,2.7340277058823528,7.290833,0.754306,2.310894208130069
2024-01-04,3,4.584585267,-74.21987793,ACT,PM10,90.6315494117647,206.1101,25.63577,54.99555821172532
2024-01-04,3,4.584585267,-74.21987793,ACT,PM2,24.39425411764706,38.01391,11.89672,7.856193091754953
2024-01-04,3,4.584585267,-74.21987793,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-04,3,4.584585267,-74.21987793,ACT,RH,62.323497058823534,76.53083,40.0325,11.803060865778503
2024-01-04,3,4.584585267,-74.21987793,ACT,So2,1.8019962,4.074784,0.354983,1.2428149592381112
2024-01-04,3,4.584585267,-74.21987793,ACT,Temp,14.356338588235294,19.18333,9.146944,3.6952939620916516
2024-01-04,3,4.584585267,-74.21987793,ACT,WDD,212.4340823529412,309.3445,108.1167,56.415522939438354
2024-01-04,3,4.584585267,-74.21987793,ACT,WDS,2.1341912352941175,4.43125,0.300139,1.4195301015934174
2024-01-04,4,4.596229,-74.194715,ACT,PM10,75.78845058823529,179.7466,30.31442,37.077006505127684
2024-01-04,4,4.596229,-74.194715,ACT,PM2,21.031015294117648,31.16345,11.22301,6.59895443829278
2024-01-04,4,4.596229,-74.194715,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-04,4,4.596229,-74.194715,ACT,RH,62.927777647058825,82.08278,37.87,13.187707876122053
2024-01-04,4,4.596229,-74.194715,ACT,So2,0.4248965,0.829843,0.012644,0.3062991082735414
2024-01-04,4,4.596229,-74.194715,ACT,Temp,15.454151176470589,20.21611,10.06667,3.7072930513800793
2024-01-04,4,4.596229,-74.194715,ACT,WDD,253.53300647058828,356.1374,42.92654,90.64230973969738
2024-01-04,4,4.596229,-74.194715,ACT,WDS,1.902859529411765,4.996528,0.404722,1.7333114934075655
2024-01-04,5,4.525166711,-74.2435349,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-04,5,4.525166711,-74.2435349,ACT,RH,75.83605470588235,89.92763,51.45233,10.593878169887855
2024-01-04,5,4.525166711,-74.2435349,ACT,So2,10.69588082352941,25.888802,6.397734,5.1241541126922865
2024-01-04,5,4.525166711,-74.2435349,ACT,WDD,179.53568411764707,325.4509,2.6335,100.27514409018214
2024-01-04,5,4.525166711,-74.2435349,ACT,WDS,7.443833235294117,18.51362,2.021927,6.890325892508609
2024-01-04,7,4.719539118,-73.96873782,ACT,O3,26.19901494117647,88.972878,0.190074,32.49476940985086
2024-01-04,7,4.719539118,-73.96873782,ACT,PM10,25.143853529411764,39.00428,14.17534,6.504607440998978
2024-01-04,7,4.719539118,-73.96873782,ACT,PM2,9.376543117647058,24.77478,1.368086,6.8430316829035185
2024-01-04,7,4.719539118,-73.96873782,ACT,RAIN,9.805882352941177e-05,0.001667,0.0,0.0004043068869355671
2024-01-04,7,4.719539118,-73.96873782,ACT,RH,67.86923941176471,87.32833,40.49125,19.791985666386047
2024-01-04,7,4.719539118,-73.96873782,ACT,So2,0.5889868181818182,1.001067,0.154139,0.2611915373578624
2024-01-04,7,4.719539118,-73.96873782,ACT,WDD,144.22615352941176,244.368,51.19129,51.63928216800172
2024-01-04,7,4.719539118,-73.96873782,ACT,WDS,1.4513398823529413,3.942083,0.377361,1.1764312627635158
2024-01-04,8,4.530213886,-74.14221714,ACT,PM2,32.40564882352941,56.79511,12.26887,12.900221227806465
2024-01-04,10,5.010012989,-74.00274345,ACT,PM2,21.42190635294118,163.1954,5.091954,37.42801257982913
2024-01-04,10,5.010012989,-74.00274345,ACT,So2,3.0088063529411766,10.285021,0.706134,2.629640327597839
2024-01-04,12,5.054945,-73.976986,ACT,PM10,40.56722647058823,103.0,12.78571,22.62406979205083
2024-01-04,12,5.054945,-73.976986,ACT,PM2,22.228572,52.0,1.0,16.751119948547235
2024-01-04,12,5.054945,-73.976986,ACT,RAIN,0.0,0.0,0.0,0.0
2024-01-04,12,5.054945,-73.976986,ACT,RH,61.356125294117646,89.5356,19.59921,27.561101934607972
2024-01-04,12,5.054945,-73.976986,ACT,So2,10.034101470588235,32.8520164,2.8074913,9.808588404909386
2024-01-04,12,5.054945,-73.976986,ACT,WDD,181.8849424117647,350.8132,2.828028,114.75165553867825
2024-01-04,12,5.054945,-73.976986,ACT,WDS,3.964219705882353,12.0816,1.007104,3.248601636915774
2024-01-04,14,4.716524889,-74.21171239,ACT,PM10,38.340173941176474,90.05736,7.850337,23.70650867492199
2024-01-04,14,4.716524889,-74.21171239,ACT,PM2,10.016238999999999,25.03605,2.137739,6.219461334319335
2024-01-04,14,4.716524889,-74.21171239,ACT,RAIN,0.0878104705882353,1.492778,0.0,0.362051845270487
